episode,step,row,col,key,energy,intended_action,effective_action,next_row,next_col,next_key,next_energy,reward,event,done
149996,26,4,13,1,24,DOWN,DOWN,5,13,1,23,-1.0,MOVE,0
149996,27,5,13,1,23,DOWN,DOWN,6,13,1,22,-1.0,MOVE,0
149996,28,6,13,1,22,DOWN,LEFT,6,12,1,21,-1.0,MOVE,0
149996,29,6,12,1,21,RIGHT,RIGHT,6,13,1,20,-1.0,MOVE,0
149996,30,6,13,1,20,DOWN,DOWN,7,13,1,19,-1.0,MOVE,0
149996,31,7,13,1,19,DOWN,DOWN,8,13,1,18,-1.0,MOVE,0
149996,32,8,13,1,18,DOWN,DOWN,9,13,1,17,-1.0,MOVE,0
149996,33,9,13,1,17,DOWN,DOWN,10,13,1,16,-1.0,MOVE,0
149996,34,10,13,1,16,DOWN,DOWN,11,13,1,15,-1.0,MOVE,0
149996,35,11,13,1,15,UP,LEFT,11,12,1,14,-1.0,MOVE,0
149996,36,11,12,1,14,RIGHT,UP,10,12,1,13,-1.0,MOVE,0
149996,37,10,12,1,13,DOWN,DOWN,11,12,1,12,-1.0,MOVE,0
149996,38,11,12,1,12,RIGHT,UP,10,12,1,11,-1.0,MOVE,0
149996,39,10,12,1,11,RIGHT,RIGHT,10,13,1,10,-1.0,MOVE,0
149996,40,10,13,1,10,DOWN,DOWN,11,13,1,9,-1.0,MOVE,0
149996,41,11,13,1,9,DOWN,DOWN,12,13,1,8,-1.0,MOVE,0
149996,42,12,13,1,8,RIGHT,RIGHT,12,14,1,7,-1.0,MOVE,0
149996,43,12,14,1,7,DOWN,DOWN,13,14,1,6,-1.0,DOOR_PASS,0
149996,44,13,14,1,6,DOWN,DOWN,14,14,1,5,99.0,GOAL_REACHED,1
149997,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,-1.0,MOVE,0
149997,1,0,1,0,49,RIGHT,RIGHT,0,2,0,48,-1.0,MOVE,0
149997,2,0,2,0,48,DOWN,DOWN,0,2,0,47,-5.0,WALL_HIT,0
149997,3,0,2,0,47,RIGHT,RIGHT,0,3,0,46,-1.0,MOVE,0
149997,4,0,3,0,46,DOWN,RIGHT,0,3,0,45,-5.0,WALL_HIT,0
149997,5,0,3,0,45,DOWN,DOWN,1,3,0,44,-1.0,MOVE,0
149997,6,1,3,0,44,RIGHT,RIGHT,1,4,0,43,-1.0,MOVE,0
149997,7,1,4,0,43,RIGHT,RIGHT,1,5,0,42,-1.0,MOVE,0
149997,8,1,5,0,42,RIGHT,RIGHT,1,6,0,41,-1.0,MOVE,0
149997,9,1,6,0,41,RIGHT,RIGHT,1,7,0,40,-1.0,MOVE,0
149997,10,1,7,0,40,RIGHT,RIGHT,1,8,0,39,-1.0,MOVE,0
149997,11,1,8,0,39,RIGHT,RIGHT,1,9,0,38,-1.0,MOVE,0
149997,12,1,9,0,38,UP,UP,0,9,0,37,-1.0,MOVE,0
149997,13,0,9,0,37,DOWN,DOWN,1,9,0,36,-1.0,MOVE,0
149997,14,1,9,0,36,RIGHT,RIGHT,1,10,0,35,-1.0,MOVE,0
149997,15,1,10,0,35,UP,UP,0,10,1,34,49.0,KEY_PICKUP,0
149997,16,0,10,1,34,DOWN,RIGHT,0,11,1,33,-1.0,MOVE,0
149997,17,0,11,1,33,DOWN,RIGHT,0,12,1,32,-1.0,MOVE,0
149997,18,0,12,1,32,LEFT,LEFT,0,11,1,31,-1.0,MOVE,0
149997,19,0,11,1,31,DOWN,RIGHT,0,12,1,30,-1.0,MOVE,0
149997,20,0,12,1,30,DOWN,DOWN,1,12,1,29,-1.0,MOVE,0
149997,21,1,12,1,29,DOWN,DOWN,2,12,1,28,-1.0,MOVE,0
149997,22,2,12,1,28,RIGHT,DOWN,3,12,1,27,-1.0,MOVE,0
149997,23,3,12,1,27,DOWN,DOWN,4,12,1,26,-1.0,MOVE,0
149997,24,4,12,1,26,LEFT,LEFT,4,11,1,25,-1.0,MOVE,0
149997,25,4,11,1,25,UP,UP,4,11,1,24,-5.0,WALL_HIT,0
149997,26,4,11,1,24,RIGHT,RIGHT,4,12,1,23,-1.0,MOVE,0
149997,27,4,12,1,23,DOWN,LEFT,4,11,1,22,-1.0,MOVE,0
149997,28,4,11,1,22,RIGHT,RIGHT,4,12,1,21,-1.0,MOVE,0
149997,29,4,12,1,21,DOWN,DOWN,5,12,1,20,-1.0,MOVE,0
149997,30,5,12,1,20,RIGHT,RIGHT,5,13,1,19,-1.0,MOVE,0
149997,31,5,13,1,19,DOWN,RIGHT,5,14,1,18,-1.0,MOVE,0
149997,32,5,14,1,18,DOWN,RIGHT,5,15,1,17,-1.0,MOVE,0
149997,33,5,15,1,17,DOWN,DOWN,6,15,1,16,-1.0,MOVE,0
149997,34,6,15,1,16,LEFT,LEFT,6,14,1,15,-1.0,MOVE,0
149997,35,6,14,1,15,LEFT,LEFT,6,13,1,14,-1.0,MOVE,0
149997,36,6,13,1,14,DOWN,DOWN,7,13,1,13,-1.0,MOVE,0
149997,37,7,13,1,13,LEFT,LEFT,7,13,1,12,-5.0,WALL_HIT,0
149997,38,7,13,1,12,DOWN,DOWN,8,13,1,11,-1.0,MOVE,0
149997,39,8,13,1,11,DOWN,DOWN,9,13,1,10,-1.0,MOVE,0
149997,40,9,13,1,10,DOWN,DOWN,10,13,1,9,-1.0,MOVE,0
149997,41,10,13,1,9,DOWN,DOWN,11,13,1,8,-1.0,MOVE,0
149997,42,11,13,1,8,DOWN,DOWN,12,13,1,7,-1.0,MOVE,0
149997,43,12,13,1,7,UP,UP,11,13,1,6,-1.0,MOVE,0
149997,44,11,13,1,6,RIGHT,RIGHT,11,13,1,5,-5.0,WALL_HIT,0
149997,45,11,13,1,5,DOWN,DOWN,12,13,1,4,-1.0,MOVE,0
149997,46,12,13,1,4,RIGHT,RIGHT,12,14,1,3,-1.0,MOVE,0
149997,47,12,14,1,3,DOWN,DOWN,13,14,1,2,-1.0,DOOR_PASS,0
149997,48,13,14,1,2,DOWN,DOWN,14,14,1,1,99.0,GOAL_REACHED,1
149998,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,-1.0,MOVE,0
149998,1,0,1,0,49,RIGHT,DOWN,1,1,0,48,-1.0,MOVE,0
149998,2,1,1,0,48,UP,UP,0,1,0,47,-1.0,MOVE,0
149998,3,0,1,0,47,RIGHT,DOWN,1,1,0,46,-1.0,MOVE,0
149998,4,1,1,0,46,DOWN,DOWN,2,1,0,45,-1.0,MOVE,0
149998,5,2,1,0,45,RIGHT,RIGHT,2,2,0,44,-1.0,MOVE,0
149998,6,2,2,0,44,RIGHT,RIGHT,2,3,0,43,-1.0,MOVE,0
149998,7,2,3,0,43,UP,UP,1,3,0,42,-1.0,MOVE,0
149998,8,1,3,0,42,RIGHT,UP,0,3,0,41,-1.0,MOVE,0
149998,9,0,3,0,41,DOWN,LEFT,0,2,0,40,-1.0,MOVE,0
149998,10,0,2,0,40,RIGHT,RIGHT,0,3,0,39,-1.0,MOVE,0
149998,11,0,3,0,39,DOWN,DOWN,1,3,0,38,-1.0,MOVE,0
149998,12,1,3,0,38,RIGHT,RIGHT,1,4,0,37,-1.0,MOVE,0
149998,13,1,4,0,37,RIGHT,RIGHT,1,5,0,36,-1.0,MOVE,0
149998,14,1,5,0,36,DOWN,RIGHT,1,6,0,35,-1.0,MOVE,0
149998,15,1,6,0,35,RIGHT,RIGHT,1,7,0,34,-1.0,MOVE,0
149998,16,1,7,0,34,RIGHT,RIGHT,1,8,0,33,-1.0,MOVE,0
149998,17,1,8,0,33,RIGHT,RIGHT,1,9,0,32,-1.0,MOVE,0
149998,18,1,9,0,32,RIGHT,DOWN,2,9,0,31,-1.0,MOVE,0
149998,19,2,9,0,31,RIGHT,RIGHT,2,10,0,30,-1.0,MOVE,0
149998,20,2,10,0,30,UP,UP,1,10,0,29,-1.0,MOVE,0
149998,21,1,10,0,29,UP,UP,0,10,1,28,49.0,KEY_PICKUP,0
149998,22,0,10,1,28,DOWN,DOWN,1,10,1,27,-1.0,MOVE,0
149998,23,1,10,1,27,DOWN,DOWN,2,10,1,26,-1.0,MOVE,0
149998,24,2,10,1,26,DOWN,DOWN,3,10,1,25,-1.0,MOVE,0
149998,25,3,10,1,25,DOWN,DOWN,4,10,1,24,-1.0,MOVE,0
149998,26,4,10,1,24,RIGHT,RIGHT,4,11,1,23,-1.0,MOVE,0
149998,27,4,11,1,23,RIGHT,RIGHT,4,12,1,22,-1.0,MOVE,0
149998,28,4,12,1,22,DOWN,LEFT,4,11,1,21,-1.0,MOVE,0
149998,29,4,11,1,21,RIGHT,RIGHT,4,12,1,20,-1.0,MOVE,0
149998,30,4,12,1,20,RIGHT,DOWN,5,12,1,19,-1.0,MOVE,0
149998,31,5,12,1,19,RIGHT,RIGHT,5,13,1,18,-1.0,MOVE,0
149998,32,5,13,1,18,DOWN,DOWN,6,13,1,17,-1.0,MOVE,0
149998,33,6,13,1,17,DOWN,LEFT,6,12,1,16,-1.0,MOVE,0
149998,34,6,12,1,16,RIGHT,RIGHT,6,13,1,15,-1.0,MOVE,0
149998,35,6,13,1,15,DOWN,RIGHT,6,14,1,14,-1.0,MOVE,0
149998,36,6,14,1,14,DOWN,DOWN,7,14,1,13,-1.0,MOVE,0
149998,37,7,14,1,13,DOWN,DOWN,8,14,1,12,-10.0,PENALTY_CELL,0
149998,38,8,14,1,12,DOWN,DOWN,9,14,1,11,-1.0,MOVE,0
149998,39,9,14,1,11,LEFT,DOWN,9,14,1,10,-5.0,WALL_HIT,0
149998,40,9,14,1,10,LEFT,LEFT,9,13,1,9,-1.0,MOVE,0
149998,41,9,13,1,9,DOWN,DOWN,10,13,1,8,-1.0,MOVE,0
149998,42,10,13,1,8,DOWN,DOWN,11,13,1,7,-1.0,MOVE,0
149998,43,11,13,1,7,DOWN,DOWN,12,13,1,6,-1.0,MOVE,0
149998,44,12,13,1,6,RIGHT,RIGHT,12,14,1,5,-1.0,MOVE,0
149998,45,12,14,1,5,DOWN,DOWN,13,14,1,4,-1.0,DOOR_PASS,0
149998,46,13,14,1,4,LEFT,UP,12,14,1,3,-1.0,MOVE,0
149998,47,12,14,1,3,DOWN,DOWN,13,14,1,2,-1.0,DOOR_PASS,0
149998,48,13,14,1,2,DOWN,LEFT,13,14,1,1,-5.0,WALL_HIT,0
149998,49,13,14,1,1,DOWN,DOWN,14,14,1,0,99.0,GOAL_REACHED,1
149999,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,-1.0,MOVE,0
149999,1,0,1,0,49,DOWN,DOWN,1,1,0,48,-1.0,MOVE,0
149999,2,1,1,0,48,UP,UP,0,1,0,47,-1.0,MOVE,0
149999,3,0,1,0,47,RIGHT,RIGHT,0,2,0,46,-1.0,MOVE,0
149999,4,0,2,0,46,RIGHT,RIGHT,0,3,0,45,-1.0,MOVE,0
149999,5,0,3,0,45,DOWN,DOWN,1,3,0,44,-1.0,MOVE,0
149999,6,1,3,0,44,UP,UP,0,3,0,43,-1.0,MOVE,0
149999,7,0,3,0,43,DOWN,DOWN,1,3,0,42,-1.0,MOVE,0
149999,8,1,3,0,42,RIGHT,RIGHT,1,4,0,41,-1.0,MOVE,0
149999,9,1,4,0,41,RIGHT,RIGHT,1,5,0,40,-1.0,MOVE,0
149999,10,1,5,0,40,RIGHT,RIGHT,1,6,0,39,-1.0,MOVE,0
149999,11,1,6,0,39,RIGHT,RIGHT,1,7,0,38,-1.0,MOVE,0
149999,12,1,7,0,38,RIGHT,RIGHT,1,8,0,37,-1.0,MOVE,0
149999,13,1,8,0,37,RIGHT,UP,0,8,0,36,-1.0,MOVE,0
149999,14,0,8,0,36,RIGHT,UP,0,8,0,35,-5.0,WALL_HIT,0
149999,15,0,8,0,35,RIGHT,DOWN,1,8,0,34,-1.0,MOVE,0
149999,16,1,8,0,34,RIGHT,RIGHT,1,9,0,33,-1.0,MOVE,0
149999,17,1,9,0,33,UP,RIGHT,1,10,0,32,-1.0,MOVE,0
149999,18,1,10,0,32,LEFT,UP,0,10,1,31,49.0,KEY_PICKUP,0
149999,19,0,10,1,31,DOWN,DOWN,1,10,1,30,-1.0,MOVE,0
149999,20,1,10,1,30,RIGHT,RIGHT,1,11,1,29,-1.0,MOVE,0
149999,21,1,11,1,29,DOWN,DOWN,2,11,1,28,-1.0,MOVE,0
149999,22,2,11,1,28,RIGHT,RIGHT,2,12,1,27,-1.0,MOVE,0
149999,23,2,12,1,27,DOWN,DOWN,3,12,1,26,-1.0,MOVE,0
149999,24,3,12,1,26,DOWN,DOWN,4,12,1,25,-1.0,MOVE,0
149999,25,4,12,1,25,RIGHT,RIGHT,4,13,1,24,-1.0,MOVE,0
149999,26,4,13,1,24,DOWN,DOWN,5,13,1,23,-1.0,MOVE,0
149999,27,5,13,1,23,DOWN,DOWN,6,13,1,22,-1.0,MOVE,0
149999,28,6,13,1,22,DOWN,DOWN,7,13,1,21,-1.0,MOVE,0
149999,29,7,13,1,21,DOWN,DOWN,8,13,1,20,-1.0,MOVE,0
149999,30,8,13,1,20,DOWN,RIGHT,8,14,1,19,-10.0,PENALTY_CELL,0
149999,31,8,14,1,19,LEFT,UP,7,14,1,18,-1.0,MOVE,0
149999,32,7,14,1,18,LEFT,LEFT,7,13,1,17,-1.0,MOVE,0
149999,33,7,13,1,17,DOWN,DOWN,8,13,1,16,-1.0,MOVE,0
149999,34,8,13,1,16,DOWN,DOWN,9,13,1,15,-1.0,MOVE,0
149999,35,9,13,1,15,DOWN,DOWN,10,13,1,14,-1.0,MOVE,0
149999,36,10,13,1,14,DOWN,DOWN,11,13,1,13,-1.0,MOVE,0
149999,37,11,13,1,13,DOWN,DOWN,12,13,1,12,-1.0,MOVE,0
149999,38,12,13,1,12,RIGHT,RIGHT,12,14,1,11,-1.0,MOVE,0
149999,39,12,14,1,11,DOWN,DOWN,13,14,1,10,-1.0,DOOR_PASS,0
149999,40,13,14,1,10,DOWN,DOWN,14,14,1,9,99.0,GOAL_REACHED,1
