episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event
34,0.9979,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
35,0.9978,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
36,0.9978,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
37,0.9977,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
38,0.9976,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
39,0.9976,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
40,0.9975,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
41,0.9974,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
42,0.9974,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
43,0.9973,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
44,0.9973,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
45,0.9972,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
46,0.9971,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
47,0.9971,-96.0,50,0,19,0,1,0,ENERGY_DEPLETED
48,0.997,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
49,0.9969,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
50,0.9969,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
51,0.9968,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
52,0.9968,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
53,0.9967,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
54,0.9966,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
55,0.9966,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
56,0.9965,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
57,0.9964,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
58,0.9964,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
59,0.9963,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
60,0.9963,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
61,0.9962,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
62,0.9961,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
63,0.9961,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
64,0.996,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
65,0.996,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
66,0.9959,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
67,0.9958,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
68,0.9958,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
69,0.9957,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
70,0.9956,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
71,0.9956,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
72,0.9955,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
73,0.9955,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
74,0.9954,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
75,0.9953,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
76,0.9953,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
77,0.9952,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
78,0.9951,-178.0,50,0,26,0,0,0,ENERGY_DEPLETED
79,0.9951,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
80,0.995,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
81,0.995,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
82,0.9949,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
83,0.9948,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
84,0.9948,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
85,0.9947,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
86,0.9946,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
87,0.9946,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
88,0.9945,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
89,0.9945,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
90,0.9944,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
91,0.9943,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
92,0.9943,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
93,0.9942,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
94,0.9942,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
95,0.9941,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
96,0.994,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
97,0.994,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
98,0.9939,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
99,0.9938,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
100,0.9938,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
101,0.9937,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
102,0.9937,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
103,0.9936,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
104,0.9935,-148.0,50,0,14,2,0,0,ENERGY_DEPLETED
105,0.9935,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
106,0.9934,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
107,0.9933,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
108,0.9933,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
109,0.9932,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED
110,0.9932,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
111,0.9931,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
112,0.993,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
113,0.993,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
114,0.9929,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
115,0.9928,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
116,0.9928,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
117,0.9927,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
118,0.9927,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
119,0.9926,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
120,0.9925,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
121,0.9925,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
122,0.9924,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
123,0.9924,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
124,0.9923,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
125,0.9922,-151.0,50,0,17,1,0,0,ENERGY_DEPLETED
126,0.9922,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
127,0.9921,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
128,0.992,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
129,0.992,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
130,0.9919,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
131,0.9919,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
132,0.9918,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
133,0.9917,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
134,0.9917,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
135,0.9916,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
136,0.9915,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
137,0.9915,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
138,0.9914,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
139,0.9914,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
140,0.9913,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
141,0.9912,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
142,0.9912,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
143,0.9911,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED
144,0.9911,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
145,0.991,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED
146,0.9909,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
147,0.9909,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
148,0.9908,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
149,0.9907,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
150,0.9907,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
151,0.9906,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
152,0.9906,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
153,0.9905,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
154,0.9904,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
155,0.9904,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
156,0.9903,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
157,0.9902,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
158,0.9902,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
159,0.9901,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
160,0.9901,-88.0,50,0,17,0,1,0,ENERGY_DEPLETED
161,0.99,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED
162,0.9899,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
163,0.9899,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
164,0.9898,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
165,0.9898,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED
166,0.9897,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
167,0.9896,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
168,0.9896,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
169,0.9895,-104.0,50,0,21,0,1,0,ENERGY_DEPLETED
170,0.9894,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
171,0.9894,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
172,0.9893,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
173,0.9893,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED
174,0.9892,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
175,0.9891,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
176,0.9891,-162.0,50,0,22,0,0,0,ENERGY_DEPLETED
177,0.989,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
178,0.989,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
179,0.9889,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
180,0.9888,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
181,0.9888,-145.0,50,0,12,2,0,0,ENERGY_DEPLETED
182,0.9887,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
183,0.9886,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
184,0.9886,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
185,0.9885,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
186,0.9885,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
187,0.9884,-190.0,50,0,29,0,0,0,ENERGY_DEPLETED
188,0.9883,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
189,0.9883,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
190,0.9882,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
191,0.9882,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
192,0.9881,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
193,0.988,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
194,0.988,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
195,0.9879,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
196,0.9878,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
197,0.9878,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
198,0.9877,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
199,0.9877,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
200,0.9876,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
201,0.9875,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
202,0.9875,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
203,0.9874,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
204,0.9873,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
205,0.9873,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
206,0.9872,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
207,0.9872,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
208,0.9871,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
209,0.987,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
210,0.987,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
211,0.9869,-158.0,50,0,22,0,0,0,ENERGY_DEPLETED
212,0.9869,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
213,0.9868,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
214,0.9867,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
215,0.9867,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
216,0.9866,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED
217,0.9865,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
218,0.9865,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
219,0.9864,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
220,0.9864,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
221,0.9863,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
222,0.9862,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
223,0.9862,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
224,0.9861,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
225,0.9861,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
226,0.986,-128.0,50,0,10,2,0,0,ENERGY_DEPLETED
227,0.9859,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
228,0.9859,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
229,0.9858,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
230,0.9857,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
231,0.9857,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
232,0.9856,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
233,0.9856,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
234,0.9855,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
235,0.9854,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
236,0.9854,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
237,0.9853,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
238,0.9853,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
239,0.9852,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
240,0.9851,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
241,0.9851,-170.0,50,0,24,0,0,0,ENERGY_DEPLETED
242,0.985,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
243,0.9849,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
244,0.9849,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
245,0.9848,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
246,0.9848,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
247,0.9847,-160.0,50,0,18,2,0,0,ENERGY_DEPLETED
248,0.9846,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
249,0.9846,-141.0,50,0,11,2,0,0,ENERGY_DEPLETED
250,0.9845,-127.0,50,0,12,0,0,0,ENERGY_DEPLETED
251,0.9845,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
252,0.9844,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
253,0.9843,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED
254,0.9843,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
255,0.9842,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
256,0.9841,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
257,0.9841,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
258,0.984,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
259,0.984,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
260,0.9839,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
261,0.9838,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
262,0.9838,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
263,0.9837,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
264,0.9837,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
265,0.9836,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
266,0.9835,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
267,0.9835,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
268,0.9834,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
269,0.9834,-166.0,50,0,23,0,0,0,ENERGY_DEPLETED
270,0.9833,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
271,0.9832,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
272,0.9832,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
273,0.9831,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
274,0.983,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
275,0.983,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED
276,0.9829,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
277,0.9829,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
278,0.9828,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED
279,0.9827,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
280,0.9827,-170.0,50,0,25,0,0,0,ENERGY_DEPLETED
281,0.9826,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
282,0.9826,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
283,0.9825,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
284,0.9824,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
285,0.9824,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
286,0.9823,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
287,0.9822,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
288,0.9822,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
289,0.9821,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
290,0.9821,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
291,0.982,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
292,0.9819,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
293,0.9819,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
294,0.9818,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
295,0.9818,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
296,0.9817,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
297,0.9816,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
298,0.9816,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
299,0.9815,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
300,0.9815,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
301,0.9814,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
302,0.9813,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
303,0.9813,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
304,0.9812,-114.0,50,0,10,0,0,0,ENERGY_DEPLETED
305,0.9811,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
306,0.9811,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
307,0.981,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
308,0.981,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
309,0.9809,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
310,0.9808,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
311,0.9808,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
312,0.9807,-150.0,50,0,19,0,0,0,ENERGY_DEPLETED
313,0.9807,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
314,0.9806,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
315,0.9805,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
316,0.9805,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
317,0.9804,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
318,0.9803,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
319,0.9803,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
320,0.9802,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
321,0.9802,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
322,0.9801,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
323,0.98,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED
324,0.98,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED
325,0.9799,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
326,0.9799,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
327,0.9798,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
328,0.9797,-122.0,50,0,12,0,0,0,ENERGY_DEPLETED
329,0.9797,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
330,0.9796,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
331,0.9796,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
332,0.9795,-154.0,50,0,21,0,0,0,ENERGY_DEPLETED
333,0.9794,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
334,0.9794,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
335,0.9793,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
336,0.9792,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
337,0.9792,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
338,0.9791,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
339,0.9791,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
340,0.979,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
341,0.9789,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
342,0.9789,-158.0,50,0,21,0,0,0,ENERGY_DEPLETED
343,0.9788,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
344,0.9788,-134.0,50,0,16,0,0,0,ENERGY_DEPLETED
345,0.9787,-138.0,50,0,16,0,0,0,ENERGY_DEPLETED
346,0.9786,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
347,0.9786,-146.0,50,0,19,0,0,0,ENERGY_DEPLETED
348,0.9785,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
349,0.9785,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
350,0.9784,-166.0,50,0,24,0,0,0,ENERGY_DEPLETED
351,0.9783,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
352,0.9783,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
353,0.9782,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
354,0.9781,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
355,0.9781,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
356,0.978,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
357,0.978,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
358,0.9779,-110.0,50,0,9,0,0,0,ENERGY_DEPLETED
359,0.9778,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
360,0.9778,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
361,0.9777,-150.0,50,0,20,0,0,0,ENERGY_DEPLETED
362,0.9777,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
363,0.9776,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
364,0.9775,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
365,0.9775,-146.0,50,0,18,0,0,0,ENERGY_DEPLETED
366,0.9774,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
367,0.9774,-154.0,50,0,20,0,0,0,ENERGY_DEPLETED
368,0.9773,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
369,0.9772,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
370,0.9772,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
371,0.9771,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
372,0.9771,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
373,0.977,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
374,0.9769,-134.0,50,0,15,0,0,0,ENERGY_DEPLETED
375,0.9769,-130.0,50,0,15,0,0,0,ENERGY_DEPLETED
