episode,epsilon,total_reward,steps,success,wall_hits,penalty_entries,key_obtained,energy_left,end_event
9345,0.5581,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9346,0.5581,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9347,0.558,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9348,0.558,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9349,0.558,-56.0,50,0,9,0,0,0,ENERGY_DEPLETED
9350,0.5579,-126.0,50,0,13,0,0,0,ENERGY_DEPLETED
9351,0.5579,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9352,0.5578,-45.0,50,0,4,0,1,0,ENERGY_DEPLETED
9353,0.5578,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9354,0.5578,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9355,0.5577,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9356,0.5577,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9357,0.5577,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9358,0.5576,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9359,0.5576,-72.0,50,0,12,0,1,0,ENERGY_DEPLETED
9360,0.5576,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9361,0.5575,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9362,0.5575,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9363,0.5575,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9364,0.5574,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9365,0.5574,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9366,0.5574,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9367,0.5573,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9368,0.5573,-83.0,50,0,9,3,1,0,ENERGY_DEPLETED
9369,0.5573,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9370,0.5572,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9371,0.5572,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9372,0.5572,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9373,0.5571,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9374,0.5571,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9375,0.557,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9376,0.557,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9377,0.557,-20.0,50,0,0,0,1,0,ENERGY_DEPLETED
9378,0.5569,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9379,0.5569,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9380,0.5569,-64.0,50,0,11,0,0,0,ENERGY_DEPLETED
9381,0.5568,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9382,0.5568,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9383,0.5568,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9384,0.5567,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9385,0.5567,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9386,0.5567,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9387,0.5566,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9388,0.5566,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9389,0.5566,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9390,0.5565,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
9391,0.5565,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9392,0.5565,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9393,0.5564,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9394,0.5564,-72.0,50,0,4,3,1,0,ENERGY_DEPLETED
9395,0.5564,-90.0,50,0,13,2,1,0,ENERGY_DEPLETED
9396,0.5563,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9397,0.5563,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9398,0.5562,-40.0,50,0,4,0,1,0,ENERGY_DEPLETED
9399,0.5562,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9400,0.5562,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9401,0.5561,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9402,0.5561,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9403,0.5561,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9404,0.556,-73.0,50,0,11,1,1,0,ENERGY_DEPLETED
9405,0.556,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9406,0.556,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9407,0.5559,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9408,0.5559,-118.0,50,0,11,0,0,0,ENERGY_DEPLETED
9409,0.5559,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9410,0.5558,-113.0,50,0,4,3,0,0,ENERGY_DEPLETED
9411,0.5558,-71.0,50,0,6,2,1,0,ENERGY_DEPLETED
9412,0.5558,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9413,0.5557,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9414,0.5557,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9415,0.5557,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9416,0.5556,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9417,0.5556,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9418,0.5556,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9419,0.5555,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9420,0.5555,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9421,0.5555,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9422,0.5554,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9423,0.5554,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9424,0.5553,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9425,0.5553,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9426,0.5553,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9427,0.5552,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9428,0.5552,-63.0,50,0,4,3,1,0,ENERGY_DEPLETED
9429,0.5552,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9430,0.5551,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9431,0.5551,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9432,0.5551,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9433,0.555,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9434,0.555,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9435,0.555,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9436,0.5549,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9437,0.5549,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9438,0.5549,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9439,0.5548,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9440,0.5548,-48.0,50,0,6,0,1,0,ENERGY_DEPLETED
9441,0.5548,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9442,0.5547,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9443,0.5547,-44.0,50,0,5,0,1,0,ENERGY_DEPLETED
9444,0.5547,-24.0,50,0,1,0,1,0,ENERGY_DEPLETED
9445,0.5546,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9446,0.5546,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9447,0.5546,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9448,0.5545,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9449,0.5545,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9450,0.5544,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9451,0.5544,-66.0,50,0,7,2,1,0,ENERGY_DEPLETED
9452,0.5544,-56.0,50,0,9,0,0,0,ENERGY_DEPLETED
9453,0.5543,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9454,0.5543,-64.0,50,0,11,0,0,0,ENERGY_DEPLETED
9455,0.5543,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9456,0.5542,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9457,0.5542,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9458,0.5542,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9459,0.5541,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9460,0.5541,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9461,0.5541,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9462,0.554,-58.0,50,0,5,2,1,0,ENERGY_DEPLETED
9463,0.554,-73.0,50,0,11,1,1,0,ENERGY_DEPLETED
9464,0.554,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9465,0.5539,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9466,0.5539,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9467,0.5539,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9468,0.5538,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9469,0.5538,-82.0,50,0,3,0,0,0,ENERGY_DEPLETED
9470,0.5538,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9471,0.5537,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9472,0.5537,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9473,0.5537,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9474,0.5536,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9475,0.5536,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9476,0.5535,-56.0,50,0,9,0,0,0,ENERGY_DEPLETED
9477,0.5535,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9478,0.5535,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9479,0.5534,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9480,0.5534,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9481,0.5534,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9482,0.5533,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9483,0.5533,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9484,0.5533,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9485,0.5532,-114.0,50,0,11,0,0,0,ENERGY_DEPLETED
9486,0.5532,-45.0,50,0,4,1,1,0,ENERGY_DEPLETED
9487,0.5532,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9488,0.5531,-56.0,50,0,8,0,1,0,ENERGY_DEPLETED
9489,0.5531,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9490,0.5531,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9491,0.553,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9492,0.553,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9493,0.553,-54.0,50,0,4,2,1,0,ENERGY_DEPLETED
9494,0.5529,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9495,0.5529,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9496,0.5529,-77.0,50,0,11,1,1,0,ENERGY_DEPLETED
9497,0.5528,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9498,0.5528,-100.0,50,0,20,0,1,0,ENERGY_DEPLETED
9499,0.5528,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9500,0.5527,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9501,0.5527,-126.0,50,0,14,0,0,0,ENERGY_DEPLETED
9502,0.5527,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9503,0.5526,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9504,0.5526,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9505,0.5525,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9506,0.5525,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9507,0.5525,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9508,0.5524,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9509,0.5524,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9510,0.5524,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9511,0.5523,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9512,0.5523,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9513,0.5523,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9514,0.5522,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9515,0.5522,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9516,0.5522,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9517,0.5521,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9518,0.5521,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9519,0.5521,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9520,0.552,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9521,0.552,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9522,0.552,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9523,0.5519,-76.0,50,0,14,0,1,0,ENERGY_DEPLETED
9524,0.5519,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9525,0.5519,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9526,0.5518,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9527,0.5518,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9528,0.5518,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9529,0.5517,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9530,0.5517,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9531,0.5517,-73.0,50,0,11,1,1,0,ENERGY_DEPLETED
9532,0.5516,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9533,0.5516,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9534,0.5515,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9535,0.5515,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9536,0.5515,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9537,0.5514,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9538,0.5514,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9539,0.5514,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9540,0.5513,-32.0,50,0,3,0,0,0,ENERGY_DEPLETED
9541,0.5513,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9542,0.5513,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9543,0.5512,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9544,0.5512,-45.0,50,0,4,0,1,0,ENERGY_DEPLETED
9545,0.5512,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9546,0.5511,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9547,0.5511,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9548,0.5511,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9549,0.551,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9550,0.551,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9551,0.551,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9552,0.5509,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9553,0.5509,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9554,0.5509,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9555,0.5508,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9556,0.5508,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9557,0.5508,-78.0,50,0,9,2,1,0,ENERGY_DEPLETED
9558,0.5507,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9559,0.5507,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9560,0.5507,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9561,0.5506,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9562,0.5506,-49.0,50,0,5,1,1,0,ENERGY_DEPLETED
9563,0.5506,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9564,0.5505,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9565,0.5505,-90.0,50,0,4,0,0,0,ENERGY_DEPLETED
9566,0.5504,-94.0,50,0,6,0,0,0,ENERGY_DEPLETED
9567,0.5504,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9568,0.5504,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9569,0.5503,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9570,0.5503,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9571,0.5503,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
9572,0.5502,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9573,0.5502,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9574,0.5502,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9575,0.5501,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9576,0.5501,-76.0,50,0,5,4,1,0,ENERGY_DEPLETED
9577,0.5501,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9578,0.55,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9579,0.55,-66.0,50,0,7,2,1,0,ENERGY_DEPLETED
9580,0.55,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9581,0.5499,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9582,0.5499,-56.0,50,0,9,0,0,0,ENERGY_DEPLETED
9583,0.5499,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9584,0.5498,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9585,0.5498,-142.0,50,0,18,0,0,0,ENERGY_DEPLETED
9586,0.5498,-130.0,50,0,14,0,0,0,ENERGY_DEPLETED
9587,0.5497,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9588,0.5497,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9589,0.5497,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9590,0.5496,-24.0,50,0,1,0,1,0,ENERGY_DEPLETED
9591,0.5496,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9592,0.5496,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9593,0.5495,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9594,0.5495,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9595,0.5495,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9596,0.5494,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9597,0.5494,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9598,0.5493,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9599,0.5493,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9600,0.5493,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9601,0.5492,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9602,0.5492,-42.0,50,0,1,2,1,0,ENERGY_DEPLETED
9603,0.5492,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9604,0.5491,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9605,0.5491,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9606,0.5491,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9607,0.549,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9608,0.549,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9609,0.549,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9610,0.5489,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9611,0.5489,-105.0,50,0,9,5,1,0,ENERGY_DEPLETED
9612,0.5489,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9613,0.5488,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9614,0.5488,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9615,0.5488,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9616,0.5487,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9617,0.5487,-91.0,50,0,10,3,1,0,ENERGY_DEPLETED
9618,0.5487,-98.0,50,0,7,0,0,0,ENERGY_DEPLETED
9619,0.5486,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9620,0.5486,-74.0,50,0,9,2,1,0,ENERGY_DEPLETED
9621,0.5486,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9622,0.5485,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9623,0.5485,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9624,0.5485,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9625,0.5484,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9626,0.5484,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9627,0.5484,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9628,0.5483,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9629,0.5483,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9630,0.5483,-66.0,50,0,7,1,1,0,ENERGY_DEPLETED
9631,0.5482,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9632,0.5482,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9633,0.5482,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9634,0.5481,-78.0,50,0,10,2,1,0,ENERGY_DEPLETED
9635,0.5481,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9636,0.548,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9637,0.548,-32.0,50,0,3,0,1,0,ENERGY_DEPLETED
9638,0.548,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9639,0.5479,-162.0,50,0,23,0,0,0,ENERGY_DEPLETED
9640,0.5479,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9641,0.5479,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9642,0.5478,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9643,0.5478,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9644,0.5478,-68.0,50,0,11,0,1,0,ENERGY_DEPLETED
9645,0.5477,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9646,0.5477,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9647,0.5477,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9648,0.5476,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9649,0.5476,-71.0,50,0,6,3,1,0,ENERGY_DEPLETED
9650,0.5476,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9651,0.5475,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9652,0.5475,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9653,0.5475,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9654,0.5474,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9655,0.5474,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9656,0.5474,-48.0,50,0,7,0,0,0,ENERGY_DEPLETED
9657,0.5473,-60.0,50,0,10,0,1,0,ENERGY_DEPLETED
9658,0.5473,-110.0,50,0,10,0,0,0,ENERGY_DEPLETED
9659,0.5473,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9660,0.5472,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9661,0.5472,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9662,0.5472,-102.0,50,0,7,0,0,0,ENERGY_DEPLETED
9663,0.5471,-74.0,50,0,9,2,1,0,ENERGY_DEPLETED
9664,0.5471,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9665,0.5471,-53.0,50,0,6,1,1,0,ENERGY_DEPLETED
9666,0.547,-28.0,50,0,2,0,1,0,ENERGY_DEPLETED
9667,0.547,-83.0,50,0,9,3,1,0,ENERGY_DEPLETED
9668,0.547,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9669,0.5469,-138.0,50,0,17,0,0,0,ENERGY_DEPLETED
9670,0.5469,-65.0,50,0,9,1,1,0,ENERGY_DEPLETED
9671,0.5469,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9672,0.5468,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9673,0.5468,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9674,0.5467,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9675,0.5467,-72.0,50,0,13,0,1,0,ENERGY_DEPLETED
9676,0.5467,-36.0,50,0,4,0,1,0,ENERGY_DEPLETED
9677,0.5466,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9678,0.5466,-61.0,50,0,8,1,1,0,ENERGY_DEPLETED
9679,0.5466,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9680,0.5465,-86.0,50,0,4,0,0,0,ENERGY_DEPLETED
9681,0.5465,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9682,0.5465,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9683,0.5464,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9684,0.5464,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9685,0.5464,-64.0,50,0,10,0,1,0,ENERGY_DEPLETED
9686,0.5463,-122.0,50,0,13,0,0,0,ENERGY_DEPLETED
9687,0.5463,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9688,0.5463,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
9689,0.5462,-45.0,50,0,4,1,1,0,ENERGY_DEPLETED
9690,0.5462,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9691,0.5462,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9692,0.5461,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9693,0.5461,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9694,0.5461,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9695,0.546,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9696,0.546,-90.0,50,0,5,0,0,0,ENERGY_DEPLETED
9697,0.546,-106.0,50,0,9,0,0,0,ENERGY_DEPLETED
9698,0.5459,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9699,0.5459,-48.0,50,0,6,0,1,0,ENERGY_DEPLETED
9700,0.5459,-142.0,50,0,17,0,0,0,ENERGY_DEPLETED
9701,0.5458,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9702,0.5458,-85.0,50,0,14,1,1,0,ENERGY_DEPLETED
9703,0.5458,-102.0,50,0,8,0,0,0,ENERGY_DEPLETED
9704,0.5457,-48.0,50,0,7,0,1,0,ENERGY_DEPLETED
9705,0.5457,-57.0,50,0,7,1,1,0,ENERGY_DEPLETED
9706,0.5457,-52.0,50,0,8,0,1,0,ENERGY_DEPLETED
9707,0.5456,-64.0,50,0,11,0,1,0,ENERGY_DEPLETED
9708,0.5456,-40.0,50,0,5,0,1,0,ENERGY_DEPLETED
9709,0.5456,-118.0,50,0,12,0,0,0,ENERGY_DEPLETED
9710,0.5455,-56.0,50,0,9,0,1,0,ENERGY_DEPLETED
9711,0.5455,-68.0,50,0,12,0,1,0,ENERGY_DEPLETED
9712,0.5455,-44.0,50,0,6,0,1,0,ENERGY_DEPLETED
