episode,step,row,col,key,energy,intended_action,effective_action,next_row,next_col,next_key,next_energy,reward,event,done
149994,40,8,13,1,10,DOWN,DOWN,9,13,1,9,0.06,MOVE,0
149994,41,9,13,1,9,DOWN,DOWN,10,13,1,8,0.05,MOVE,0
149994,42,10,13,1,8,DOWN,DOWN,11,13,1,7,0.04,MOVE,0
149994,43,11,13,1,7,DOWN,DOWN,12,13,1,6,0.03,MOVE,0
149994,44,12,13,1,6,UP,UP,11,13,1,5,-1.96,MOVE,0
149994,45,11,13,1,5,DOWN,DOWN,12,13,1,4,0.03,MOVE,0
149994,46,12,13,1,4,DOWN,LEFT,12,12,1,3,-1.96,MOVE,0
149994,47,12,12,1,3,LEFT,LEFT,12,11,1,2,-1.95,MOVE,0
149994,48,12,11,1,2,RIGHT,RIGHT,12,12,1,1,0.04,MOVE,0
149994,49,12,12,1,1,DOWN,DOWN,13,12,1,0,-17.0,ENERGY_DEPLETED,1
149995,0,0,0,0,50,RIGHT,DOWN,1,0,0,49,-1.87,MOVE,0
149995,1,1,0,0,49,RIGHT,UP,0,0,0,48,0.12,MOVE,0
149995,2,0,0,0,48,RIGHT,DOWN,1,0,0,47,-1.87,MOVE,0
149995,3,1,0,0,47,RIGHT,RIGHT,1,1,0,46,0.12,MOVE,0
149995,4,1,1,0,46,DOWN,DOWN,2,1,0,45,0.11,MOVE,0
149995,5,2,1,0,45,RIGHT,RIGHT,2,2,0,44,0.1,MOVE,0
149995,6,2,2,0,44,RIGHT,RIGHT,2,3,0,43,0.09,MOVE,0
149995,7,2,3,0,43,LEFT,UP,1,3,0,42,0.08,MOVE,0
149995,8,1,3,0,42,RIGHT,RIGHT,1,4,0,41,0.07,MOVE,0
149995,9,1,4,0,41,RIGHT,UP,1,4,0,40,-4.93,WALL_HIT,0
149995,10,1,4,0,40,RIGHT,UP,1,4,0,39,-4.93,WALL_HIT,0
149995,11,1,4,0,39,RIGHT,DOWN,1,4,0,38,-4.93,WALL_HIT,0
149995,12,1,4,0,38,RIGHT,RIGHT,1,5,0,37,0.06,MOVE,0
149995,13,1,5,0,37,RIGHT,RIGHT,1,6,0,36,0.05,MOVE,0
149995,14,1,6,0,36,RIGHT,RIGHT,1,7,0,35,0.04,MOVE,0
149995,15,1,7,0,35,RIGHT,RIGHT,1,8,0,34,0.03,MOVE,0
149995,16,1,8,0,34,UP,UP,0,8,0,33,0.02,MOVE,0
149995,17,0,8,0,33,RIGHT,DOWN,1,8,0,32,-1.97,MOVE,0
149995,18,1,8,0,32,UP,UP,0,8,0,31,0.02,MOVE,0
149995,19,0,8,0,31,RIGHT,RIGHT,0,9,0,30,0.01,MOVE,0
149995,20,0,9,0,30,RIGHT,RIGHT,0,10,1,29,32.18,KEY_PICKUP,0
149995,21,0,10,1,29,DOWN,DOWN,1,10,1,28,0.17,MOVE,0
149995,22,1,10,1,28,RIGHT,RIGHT,1,11,1,27,0.16,MOVE,0
149995,23,1,11,1,27,DOWN,RIGHT,1,12,1,26,0.15,MOVE,0
149995,24,1,12,1,26,DOWN,DOWN,2,12,1,25,0.14,MOVE,0
149995,25,2,12,1,25,DOWN,DOWN,3,12,1,24,0.13,MOVE,0
149995,26,3,12,1,24,RIGHT,RIGHT,3,13,1,23,0.12,MOVE,0
149995,27,3,13,1,23,DOWN,DOWN,4,13,1,22,0.11,MOVE,0
149995,28,4,13,1,22,RIGHT,RIGHT,4,14,1,21,-1.88,MOVE,0
149995,29,4,14,1,21,LEFT,DOWN,5,14,1,20,0.11,MOVE,0
149995,30,5,14,1,20,LEFT,LEFT,5,13,1,19,0.1,MOVE,0
149995,31,5,13,1,19,DOWN,DOWN,6,13,1,18,0.09,MOVE,0
149995,32,6,13,1,18,LEFT,LEFT,6,12,1,17,-1.9,MOVE,0
149995,33,6,12,1,17,LEFT,LEFT,6,11,1,16,-1.89,MOVE,0
149995,34,6,11,1,16,RIGHT,RIGHT,6,12,1,15,0.1,MOVE,0
149995,35,6,12,1,15,DOWN,DOWN,6,12,1,14,-4.9,WALL_HIT,0
149995,36,6,12,1,14,RIGHT,RIGHT,6,13,1,13,0.09,MOVE,0
149995,37,6,13,1,13,DOWN,DOWN,7,13,1,12,0.08,MOVE,0
149995,38,7,13,1,12,DOWN,DOWN,8,13,1,11,0.07,MOVE,0
149995,39,8,13,1,11,DOWN,DOWN,9,13,1,10,0.06,MOVE,0
149995,40,9,13,1,10,DOWN,DOWN,10,13,1,9,0.05,MOVE,0
149995,41,10,13,1,9,DOWN,LEFT,10,12,1,8,-1.94,MOVE,0
149995,42,10,12,1,8,DOWN,DOWN,11,12,1,7,0.05,MOVE,0
149995,43,11,12,1,7,RIGHT,RIGHT,11,13,1,6,0.04,MOVE,0
149995,44,11,13,1,6,DOWN,RIGHT,11,13,1,5,-4.96,WALL_HIT,0
149995,45,11,13,1,5,DOWN,DOWN,12,13,1,4,0.03,MOVE,0
149995,46,12,13,1,4,DOWN,DOWN,12,13,1,3,-4.97,WALL_HIT,0
149995,47,12,13,1,3,RIGHT,RIGHT,12,14,1,2,0.02,MOVE,0
149995,48,12,14,1,2,DOWN,DOWN,13,14,1,1,0.01,DOOR_PASS,0
149995,49,13,14,1,1,DOWN,DOWN,14,14,1,0,100.0,GOAL_REACHED,1
149996,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,0.11,MOVE,0
149996,1,0,1,0,49,DOWN,LEFT,0,0,0,48,-1.88,MOVE,0
149996,2,0,0,0,48,RIGHT,RIGHT,0,1,0,47,0.11,MOVE,0
149996,3,0,1,0,47,RIGHT,DOWN,1,1,0,46,-1.88,MOVE,0
149996,4,1,1,0,46,DOWN,RIGHT,1,1,0,45,-4.88,WALL_HIT,0
149996,5,1,1,0,45,UP,UP,0,1,0,44,0.11,MOVE,0
149996,6,0,1,0,44,RIGHT,RIGHT,0,2,0,43,0.1,MOVE,0
149996,7,0,2,0,43,RIGHT,RIGHT,0,3,0,42,0.09,MOVE,0
149996,8,0,3,0,42,DOWN,DOWN,1,3,0,41,0.08,MOVE,0
149996,9,1,3,0,41,DOWN,DOWN,2,3,0,40,-1.91,MOVE,0
149996,10,2,3,0,40,UP,UP,1,3,0,39,0.08,MOVE,0
149996,11,1,3,0,39,RIGHT,RIGHT,1,4,0,38,0.07,MOVE,0
149996,12,1,4,0,38,RIGHT,RIGHT,1,5,0,37,0.06,MOVE,0
149996,13,1,5,0,37,RIGHT,RIGHT,1,6,0,36,0.05,MOVE,0
149996,14,1,6,0,36,RIGHT,RIGHT,1,7,0,35,0.04,MOVE,0
149996,15,1,7,0,35,RIGHT,RIGHT,1,8,0,34,0.03,MOVE,0
149996,16,1,8,0,34,UP,UP,0,8,0,33,0.02,MOVE,0
149996,17,0,8,0,33,RIGHT,RIGHT,0,9,0,32,0.01,MOVE,0
149996,18,0,9,0,32,RIGHT,RIGHT,0,10,1,31,32.18,KEY_PICKUP,0
149996,19,0,10,1,31,RIGHT,RIGHT,0,11,1,30,0.17,MOVE,0
149996,20,0,11,1,30,LEFT,LEFT,0,10,1,29,-1.82,MOVE,0
149996,21,0,10,1,29,DOWN,DOWN,1,10,1,28,0.17,MOVE,0
149996,22,1,10,1,28,RIGHT,RIGHT,1,11,1,27,0.16,MOVE,0
149996,23,1,11,1,27,DOWN,DOWN,2,11,1,26,0.15,MOVE,0
149996,24,2,11,1,26,RIGHT,RIGHT,2,12,1,25,0.14,MOVE,0
149996,25,2,12,1,25,DOWN,DOWN,3,12,1,24,0.13,MOVE,0
149996,26,3,12,1,24,RIGHT,RIGHT,3,13,1,23,0.12,MOVE,0
149996,27,3,13,1,23,DOWN,DOWN,4,13,1,22,0.11,MOVE,0
149996,28,4,13,1,22,UP,LEFT,4,12,1,21,-1.88,MOVE,0
149996,29,4,12,1,21,DOWN,DOWN,5,12,1,20,0.11,MOVE,0
149996,30,5,12,1,20,DOWN,DOWN,6,12,1,19,0.1,MOVE,0
149996,31,6,12,1,19,RIGHT,RIGHT,6,13,1,18,0.09,MOVE,0
149996,32,6,13,1,18,LEFT,LEFT,6,12,1,17,-1.9,MOVE,0
149996,33,6,12,1,17,DOWN,DOWN,6,12,1,16,-4.9,WALL_HIT,0
149996,34,6,12,1,16,RIGHT,RIGHT,6,13,1,15,0.09,MOVE,0
149996,35,6,13,1,15,DOWN,LEFT,6,12,1,14,-1.9,MOVE,0
149996,36,6,12,1,14,RIGHT,UP,5,12,1,13,-1.89,MOVE,0
149996,37,5,12,1,13,DOWN,DOWN,6,12,1,12,0.1,MOVE,0
149996,38,6,12,1,12,RIGHT,UP,5,12,1,11,-1.89,MOVE,0
149996,39,5,12,1,11,RIGHT,RIGHT,5,13,1,10,0.1,MOVE,0
149996,40,5,13,1,10,DOWN,DOWN,6,13,1,9,0.09,MOVE,0
149996,41,6,13,1,9,DOWN,DOWN,7,13,1,8,0.08,MOVE,0
149996,42,7,13,1,8,DOWN,DOWN,8,13,1,7,0.07,MOVE,0
149996,43,8,13,1,7,DOWN,DOWN,9,13,1,6,0.06,MOVE,0
149996,44,9,13,1,6,DOWN,DOWN,10,13,1,5,0.05,MOVE,0
149996,45,10,13,1,5,DOWN,DOWN,11,13,1,4,0.04,MOVE,0
149996,46,11,13,1,4,DOWN,DOWN,12,13,1,3,0.03,MOVE,0
149996,47,12,13,1,3,RIGHT,RIGHT,12,14,1,2,0.02,MOVE,0
149996,48,12,14,1,2,DOWN,DOWN,13,14,1,1,0.01,DOOR_PASS,0
149996,49,13,14,1,1,DOWN,DOWN,14,14,1,0,100.0,GOAL_REACHED,1
149997,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,0.11,MOVE,0
149997,1,0,1,0,49,DOWN,DOWN,1,1,0,48,-1.88,MOVE,0
149997,2,1,1,0,48,LEFT,LEFT,1,0,0,47,-1.87,MOVE,0
149997,3,1,0,0,47,UP,UP,0,0,0,46,0.12,MOVE,0
149997,4,0,0,0,46,RIGHT,DOWN,1,0,0,45,-1.87,MOVE,0
149997,5,1,0,0,45,RIGHT,RIGHT,1,1,0,44,0.12,MOVE,0
149997,6,1,1,0,44,UP,UP,0,1,0,43,0.11,MOVE,0
149997,7,0,1,0,43,RIGHT,RIGHT,0,2,0,42,0.1,MOVE,0
149997,8,0,2,0,42,RIGHT,RIGHT,0,3,0,41,0.09,MOVE,0
149997,9,0,3,0,41,DOWN,DOWN,1,3,0,40,0.08,MOVE,0
149997,10,1,3,0,40,RIGHT,RIGHT,1,4,0,39,0.07,MOVE,0
149997,11,1,4,0,39,RIGHT,RIGHT,1,5,0,38,0.06,MOVE,0
149997,12,1,5,0,38,UP,UP,0,5,0,37,0.05,MOVE,0
149997,13,0,5,0,37,RIGHT,RIGHT,0,6,0,36,0.04,MOVE,0
149997,14,0,6,0,36,DOWN,DOWN,1,6,0,35,-1.95,MOVE,0
149997,15,1,6,0,35,RIGHT,RIGHT,1,7,0,34,0.04,MOVE,0
149997,16,1,7,0,34,UP,RIGHT,1,8,0,33,0.03,MOVE,0
149997,17,1,8,0,33,UP,RIGHT,1,9,0,32,0.02,MOVE,0
149997,18,1,9,0,32,UP,UP,0,9,0,31,0.01,MOVE,0
149997,19,0,9,0,31,RIGHT,DOWN,1,9,0,30,-1.98,MOVE,0
149997,20,1,9,0,30,UP,UP,0,9,0,29,0.01,MOVE,0
149997,21,0,9,0,29,RIGHT,RIGHT,0,10,1,28,32.18,KEY_PICKUP,0
149997,22,0,10,1,28,DOWN,RIGHT,0,11,1,27,0.17,MOVE,0
149997,23,0,11,1,27,DOWN,DOWN,1,11,1,26,0.16,MOVE,0
149997,24,1,11,1,26,DOWN,DOWN,2,11,1,25,0.15,MOVE,0
149997,25,2,11,1,25,RIGHT,RIGHT,2,12,1,24,0.14,MOVE,0
149997,26,2,12,1,24,DOWN,DOWN,3,12,1,23,0.13,MOVE,0
149997,27,3,12,1,23,DOWN,LEFT,3,12,1,22,-4.87,WALL_HIT,0
149997,28,3,12,1,22,LEFT,LEFT,3,12,1,21,-4.87,WALL_HIT,0
149997,29,3,12,1,21,RIGHT,RIGHT,3,13,1,20,0.12,MOVE,0
149997,30,3,13,1,20,LEFT,LEFT,3,12,1,19,-1.87,MOVE,0
149997,31,3,12,1,19,DOWN,RIGHT,3,13,1,18,0.12,MOVE,0
149997,32,3,13,1,18,UP,RIGHT,3,14,1,17,-1.87,MOVE,0
149997,33,3,14,1,17,DOWN,DOWN,4,14,1,16,0.12,MOVE,0
149997,34,4,14,1,16,LEFT,LEFT,4,13,1,15,0.11,MOVE,0
149997,35,4,13,1,15,DOWN,DOWN,5,13,1,14,0.1,MOVE,0
149997,36,5,13,1,14,DOWN,DOWN,6,13,1,13,0.09,MOVE,0
149997,37,6,13,1,13,DOWN,DOWN,7,13,1,12,0.08,MOVE,0
149997,38,7,13,1,12,DOWN,DOWN,8,13,1,11,0.07,MOVE,0
149997,39,8,13,1,11,DOWN,DOWN,9,13,1,10,0.06,MOVE,0
149997,40,9,13,1,10,DOWN,DOWN,10,13,1,9,0.05,MOVE,0
149997,41,10,13,1,9,DOWN,DOWN,11,13,1,8,0.04,MOVE,0
149997,42,11,13,1,8,DOWN,DOWN,12,13,1,7,0.03,MOVE,0
149997,43,12,13,1,7,RIGHT,RIGHT,12,14,1,6,0.02,MOVE,0
149997,44,12,14,1,6,DOWN,DOWN,13,14,1,5,0.01,DOOR_PASS,0
149997,45,13,14,1,5,DOWN,DOWN,14,14,1,4,100.0,GOAL_REACHED,1
149998,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,0.11,MOVE,0
149998,1,0,1,0,49,DOWN,RIGHT,0,2,0,48,0.1,MOVE,0
149998,2,0,2,0,48,LEFT,LEFT,0,1,0,47,-1.89,MOVE,0
149998,3,0,1,0,47,RIGHT,DOWN,1,1,0,46,-1.88,MOVE,0
149998,4,1,1,0,46,DOWN,DOWN,2,1,0,45,0.11,MOVE,0
149998,5,2,1,0,45,RIGHT,RIGHT,2,2,0,44,0.1,MOVE,0
149998,6,2,2,0,44,RIGHT,RIGHT,2,3,0,43,0.09,MOVE,0
149998,7,2,3,0,43,LEFT,LEFT,2,2,0,42,-1.9,MOVE,0
149998,8,2,2,0,42,RIGHT,UP,2,2,0,41,-4.9,WALL_HIT,0
149998,9,2,2,0,41,RIGHT,UP,2,2,0,40,-4.9,WALL_HIT,0
149998,10,2,2,0,40,RIGHT,RIGHT,2,3,0,39,0.09,MOVE,0
149998,11,2,3,0,39,UP,UP,1,3,0,38,0.08,MOVE,0
149998,12,1,3,0,38,RIGHT,RIGHT,1,4,0,37,0.07,MOVE,0
149998,13,1,4,0,37,RIGHT,RIGHT,1,5,0,36,0.06,MOVE,0
149998,14,1,5,0,36,RIGHT,DOWN,1,5,0,35,-4.94,WALL_HIT,0
149998,15,1,5,0,35,UP,UP,0,5,0,34,0.05,MOVE,0
149998,16,0,5,0,34,RIGHT,RIGHT,0,6,0,33,0.04,MOVE,0
149998,17,0,6,0,33,RIGHT,RIGHT,0,7,0,32,0.03,MOVE,0
149998,18,0,7,0,32,DOWN,RIGHT,0,8,0,31,0.02,MOVE,0
149998,19,0,8,0,31,RIGHT,RIGHT,0,9,0,30,0.01,MOVE,0
149998,20,0,9,0,30,LEFT,LEFT,0,8,0,29,-1.98,MOVE,0
149998,21,0,8,0,29,RIGHT,RIGHT,0,9,0,28,0.01,MOVE,0
149998,22,0,9,0,28,RIGHT,RIGHT,0,10,1,27,32.18,KEY_PICKUP,0
149998,23,0,10,1,27,DOWN,DOWN,1,10,1,26,0.17,MOVE,0
149998,24,1,10,1,26,DOWN,DOWN,2,10,1,25,0.16,MOVE,0
149998,25,2,10,1,25,DOWN,DOWN,3,10,1,24,0.15,MOVE,0
149998,26,3,10,1,24,DOWN,DOWN,4,10,1,23,0.14,MOVE,0
149998,27,4,10,1,23,RIGHT,RIGHT,4,11,1,22,0.13,MOVE,0
149998,28,4,11,1,22,RIGHT,UP,4,11,1,21,-4.87,WALL_HIT,0
149998,29,4,11,1,21,DOWN,DOWN,5,11,1,20,0.12,MOVE,0
149998,30,5,11,1,20,DOWN,RIGHT,5,12,1,19,0.11,MOVE,0
149998,31,5,12,1,19,DOWN,DOWN,6,12,1,18,0.1,MOVE,0
149998,32,6,12,1,18,RIGHT,RIGHT,6,13,1,17,0.09,MOVE,0
149998,33,6,13,1,17,DOWN,LEFT,6,12,1,16,-1.9,MOVE,0
149998,34,6,12,1,16,RIGHT,RIGHT,6,13,1,15,0.09,MOVE,0
149998,35,6,13,1,15,DOWN,RIGHT,6,14,1,14,-1.9,MOVE,0
149998,36,6,14,1,14,LEFT,LEFT,6,13,1,13,0.09,MOVE,0
149998,37,6,13,1,13,DOWN,DOWN,7,13,1,12,0.08,MOVE,0
149998,38,7,13,1,12,DOWN,DOWN,8,13,1,11,0.07,MOVE,0
149998,39,8,13,1,11,DOWN,RIGHT,8,14,1,10,-10.92,PENALTY_CELL,0
149998,40,8,14,1,10,DOWN,DOWN,9,14,1,9,0.07,MOVE,0
149998,41,9,14,1,9,RIGHT,RIGHT,9,15,1,8,0.06,MOVE,0
149998,42,9,15,1,8,DOWN,DOWN,10,15,1,7,0.05,MOVE,0
149998,43,10,15,1,7,DOWN,DOWN,11,15,1,6,0.04,MOVE,0
149998,44,11,15,1,6,DOWN,DOWN,12,15,1,5,0.03,MOVE,0
149998,45,12,15,1,5,LEFT,LEFT,12,14,1,4,0.02,MOVE,0
149998,46,12,14,1,4,DOWN,LEFT,12,13,1,3,-1.97,MOVE,0
149998,47,12,13,1,3,RIGHT,RIGHT,12,14,1,2,0.02,MOVE,0
149998,48,12,14,1,2,DOWN,LEFT,12,13,1,1,-1.97,MOVE,0
149998,49,12,13,1,1,UP,UP,11,13,1,0,-18.0,ENERGY_DEPLETED,1
149999,0,0,0,0,50,RIGHT,RIGHT,0,1,0,49,0.11,MOVE,0
149999,1,0,1,0,49,DOWN,DOWN,1,1,0,48,-1.88,MOVE,0
149999,2,1,1,0,48,LEFT,LEFT,1,0,0,47,-1.87,MOVE,0
149999,3,1,0,0,47,RIGHT,RIGHT,1,1,0,46,0.12,MOVE,0
149999,4,1,1,0,46,DOWN,DOWN,2,1,0,45,0.11,MOVE,0
149999,5,2,1,0,45,RIGHT,RIGHT,2,2,0,44,0.1,MOVE,0
149999,6,2,2,0,44,RIGHT,RIGHT,2,3,0,43,0.09,MOVE,0
149999,7,2,3,0,43,DOWN,DOWN,3,3,0,42,-1.9,MOVE,0
149999,8,3,3,0,42,UP,UP,2,3,0,41,0.09,MOVE,0
149999,9,2,3,0,41,UP,UP,1,3,0,40,0.08,MOVE,0
149999,10,1,3,0,40,RIGHT,RIGHT,1,4,0,39,0.07,MOVE,0
149999,11,1,4,0,39,RIGHT,RIGHT,1,5,0,38,0.06,MOVE,0
149999,12,1,5,0,38,UP,UP,0,5,0,37,0.05,MOVE,0
149999,13,0,5,0,37,RIGHT,UP,0,5,0,36,-4.95,WALL_HIT,0
149999,14,0,5,0,36,RIGHT,UP,0,5,0,35,-4.95,WALL_HIT,0
149999,15,0,5,0,35,RIGHT,DOWN,1,5,0,34,-1.94,MOVE,0
149999,16,1,5,0,34,RIGHT,RIGHT,1,6,0,33,0.05,MOVE,0
149999,17,1,6,0,33,RIGHT,DOWN,2,6,0,32,-1.94,MOVE,0
149999,18,2,6,0,32,UP,LEFT,2,6,0,31,-4.94,WALL_HIT,0
149999,19,2,6,0,31,RIGHT,RIGHT,2,7,0,30,0.05,MOVE,0
149999,20,2,7,0,30,RIGHT,RIGHT,2,8,0,29,0.04,MOVE,0
149999,21,2,8,0,29,UP,UP,1,8,0,28,0.03,MOVE,0
149999,22,1,8,0,28,RIGHT,RIGHT,1,9,0,27,0.02,MOVE,0
149999,23,1,9,0,27,UP,UP,0,9,0,26,0.01,MOVE,0
149999,24,0,9,0,26,RIGHT,RIGHT,0,10,1,25,32.18,KEY_PICKUP,0
149999,25,0,10,1,25,DOWN,DOWN,1,10,1,24,0.17,MOVE,0
149999,26,1,10,1,24,DOWN,DOWN,2,10,1,23,0.16,MOVE,0
149999,27,2,10,1,23,DOWN,DOWN,3,10,1,22,0.15,MOVE,0
149999,28,3,10,1,22,DOWN,DOWN,4,10,1,21,0.14,MOVE,0
149999,29,4,10,1,21,RIGHT,RIGHT,4,11,1,20,0.13,MOVE,0
149999,30,4,11,1,20,DOWN,RIGHT,4,12,1,19,0.12,MOVE,0
149999,31,4,12,1,19,DOWN,LEFT,4,11,1,18,-1.87,MOVE,0
149999,32,4,11,1,18,DOWN,DOWN,5,11,1,17,0.12,MOVE,0
149999,33,5,11,1,17,RIGHT,RIGHT,5,12,1,16,0.11,MOVE,0
149999,34,5,12,1,16,DOWN,DOWN,6,12,1,15,0.1,MOVE,0
149999,35,6,12,1,15,DOWN,DOWN,6,12,1,14,-4.9,WALL_HIT,0
149999,36,6,12,1,14,RIGHT,RIGHT,6,13,1,13,0.09,MOVE,0
149999,37,6,13,1,13,DOWN,DOWN,7,13,1,12,0.08,MOVE,0
149999,38,7,13,1,12,DOWN,DOWN,8,13,1,11,0.07,MOVE,0
149999,39,8,13,1,11,DOWN,DOWN,9,13,1,10,0.06,MOVE,0
149999,40,9,13,1,10,DOWN,DOWN,10,13,1,9,0.05,MOVE,0
149999,41,10,13,1,9,DOWN,DOWN,11,13,1,8,0.04,MOVE,0
149999,42,11,13,1,8,DOWN,LEFT,11,12,1,7,-1.95,MOVE,0
149999,43,11,12,1,7,RIGHT,RIGHT,11,13,1,6,0.04,MOVE,0
149999,44,11,13,1,6,DOWN,DOWN,12,13,1,5,0.03,MOVE,0
149999,45,12,13,1,5,RIGHT,RIGHT,12,14,1,4,0.02,MOVE,0
149999,46,12,14,1,4,DOWN,DOWN,13,14,1,3,0.01,DOOR_PASS,0
149999,47,13,14,1,3,RIGHT,RIGHT,13,14,1,2,-4.99,WALL_HIT,0
149999,48,13,14,1,2,DOWN,DOWN,14,14,1,1,100.0,GOAL_REACHED,1
0,0,0,0,0,50,LEFT,LEFT,0,0,0,49,-4.88,WALL_HIT,0
0,1,0,0,0,49,DOWN,DOWN,1,0,0,48,-1.87,MOVE,0
0,2,1,0,0,48,UP,UP,0,0,0,47,0.12,MOVE,0
0,3,0,0,0,47,RIGHT,RIGHT,0,1,0,46,0.11,MOVE,0
0,4,0,1,0,46,UP,UP,0,1,0,45,-4.89,WALL_HIT,0
0,5,0,1,0,45,UP,UP,0,1,0,44,-4.89,WALL_HIT,0
0,6,0,1,0,44,DOWN,DOWN,1,1,0,43,-1.88,MOVE,0
0,7,1,1,0,43,RIGHT,DOWN,2,1,0,42,0.11,MOVE,0
0,8,2,1,0,42,RIGHT,RIGHT,2,2,0,41,0.1,MOVE,0
0,9,2,2,0,41,DOWN,DOWN,3,2,0,40,-1.89,MOVE,0
0,10,3,2,0,40,DOWN,DOWN,4,2,0,39,-1.88,MOVE,0
0,11,4,2,0,39,UP,UP,3,2,0,38,0.11,MOVE,0
0,12,3,2,0,38,RIGHT,DOWN,4,2,0,37,-1.88,MOVE,0
0,13,4,2,0,37,UP,UP,3,2,0,36,0.11,MOVE,0
0,14,3,2,0,36,DOWN,DOWN,4,2,0,35,-1.88,MOVE,0
0,15,4,2,0,35,RIGHT,RIGHT,4,3,0,34,0.11,MOVE,0
0,16,4,3,0,34,LEFT,LEFT,4,2,0,33,-1.88,MOVE,0
0,17,4,2,0,33,RIGHT,RIGHT,4,3,0,32,0.11,MOVE,0
0,18,4,3,0,32,UP,RIGHT,4,4,0,31,0.1,MOVE,0
0,19,4,4,0,31,UP,UP,4,4,0,30,-4.9,WALL_HIT,0
0,20,4,4,0,30,UP,UP,4,4,0,29,-4.9,WALL_HIT,0
0,21,4,4,0,29,RIGHT,DOWN,5,4,0,28,-1.89,MOVE,0
0,22,5,4,0,28,DOWN,DOWN,6,4,0,27,-1.88,MOVE,0
0,23,6,4,0,27,UP,UP,5,4,0,26,0.11,MOVE,0
0,24,5,4,0,26,UP,UP,4,4,0,25,0.1,MOVE,0
0,25,4,4,0,25,DOWN,RIGHT,4,5,0,24,0.09,MOVE,0
0,26,4,5,0,24,DOWN,LEFT,4,4,0,23,-1.9,MOVE,0
0,27,4,4,0,23,UP,UP,4,4,0,22,-4.9,WALL_HIT,0
0,28,4,4,0,22,UP,UP,4,4,0,21,-4.9,WALL_HIT,0
0,29,4,4,0,21,RIGHT,RIGHT,4,5,0,20,0.09,MOVE,0
0,30,4,5,0,20,DOWN,DOWN,5,5,0,19,-1.9,MOVE,0
0,31,5,5,0,19,RIGHT,RIGHT,5,6,0,18,0.09,MOVE,0
0,32,5,6,0,18,UP,UP,4,6,0,17,0.08,MOVE,0
0,33,4,6,0,17,DOWN,DOWN,5,6,0,16,-1.91,MOVE,0
0,34,5,6,0,16,UP,LEFT,5,5,0,15,-1.9,MOVE,0
0,35,5,5,0,15,DOWN,DOWN,6,5,0,14,-1.89,MOVE,0
0,36,6,5,0,14,UP,UP,5,5,0,13,0.1,MOVE,0
0,37,5,5,0,13,RIGHT,RIGHT,5,6,0,12,0.09,MOVE,0
0,38,5,6,0,12,DOWN,DOWN,6,6,0,11,-1.9,MOVE,0
0,39,6,6,0,11,UP,UP,5,6,0,10,0.09,MOVE,0
0,40,5,6,0,10,UP,UP,4,6,0,9,0.08,MOVE,0
0,41,4,6,0,9,UP,UP,3,6,0,8,0.07,MOVE,0
0,42,3,6,0,8,LEFT,LEFT,3,5,0,7,-1.92,MOVE,0
0,43,3,5,0,7,RIGHT,RIGHT,3,6,0,6,0.07,MOVE,0
0,44,3,6,0,6,UP,UP,2,6,0,5,0.06,MOVE,0
0,45,2,6,0,5,LEFT,UP,1,6,0,4,0.05,MOVE,0
0,46,1,6,0,4,UP,RIGHT,1,7,0,3,0.04,MOVE,0
0,47,1,7,0,3,RIGHT,RIGHT,1,8,0,2,0.03,MOVE,0
0,48,1,8,0,2,UP,UP,0,8,0,1,0.02,MOVE,0
0,49,0,8,0,1,LEFT,LEFT,0,7,0,0,-19.0,ENERGY_DEPLETED,1
1,0,0,0,0,50,UP,UP,0,0,0,49,-4.88,WALL_HIT,0
1,1,0,0,0,49,RIGHT,RIGHT,0,1,0,48,0.11,MOVE,0
1,2,0,1,0,48,DOWN,DOWN,1,1,0,47,-1.88,MOVE,0
1,3,1,1,0,47,UP,UP,0,1,0,46,0.11,MOVE,0
1,4,0,1,0,46,DOWN,DOWN,1,1,0,45,-1.88,MOVE,0
1,5,1,1,0,45,RIGHT,RIGHT,1,1,0,44,-4.88,WALL_HIT,0
1,6,1,1,0,44,LEFT,LEFT,1,0,0,43,-1.87,MOVE,0
1,7,1,0,0,43,LEFT,LEFT,1,0,0,42,-4.87,WALL_HIT,0
1,8,1,0,0,42,LEFT,DOWN,2,0,0,41,0.12,MOVE,0
1,9,2,0,0,41,DOWN,DOWN,2,0,0,40,-4.88,WALL_HIT,0
1,10,2,0,0,40,DOWN,DOWN,2,0,0,39,-4.88,WALL_HIT,0
1,11,2,0,0,39,DOWN,DOWN,2,0,0,38,-4.88,WALL_HIT,0
1,12,2,0,0,38,UP,UP,1,0,0,37,-1.87,MOVE,0
1,13,1,0,0,37,RIGHT,DOWN,2,0,0,36,0.12,MOVE,0
1,14,2,0,0,36,UP,RIGHT,2,1,0,35,0.11,MOVE,0
1,15,2,1,0,35,LEFT,DOWN,3,1,0,34,-1.88,MOVE,0
1,16,3,1,0,34,RIGHT,RIGHT,3,2,0,33,0.11,MOVE,0
1,17,3,2,0,33,DOWN,RIGHT,3,3,0,32,0.1,MOVE,0
1,18,3,3,0,32,LEFT,LEFT,3,2,0,31,-1.89,MOVE,0
1,19,3,2,0,31,UP,UP,2,2,0,30,0.1,MOVE,0
1,20,2,2,0,30,DOWN,DOWN,3,2,0,29,-1.89,MOVE,0
